@relation dataset-weka.filters.unsupervised.attribute.AddValues-C11-L4

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute myo1-1 numeric
@attribute myo1-2 numeric
@attribute myo1-3 numeric
@attribute myo1-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 {0,1,2,3,4}

@data
900,'2018/02/22 13:09:48:225',8,0.372376,0.506073,0.522429,4,?,?,?,2
901,'2018/02/22 13:09:48:225',8,0.372376,0.506073,0.522429,4,?,?,?,2
902,'2018/02/22 13:09:48:225',8,0.372376,0.506073,0.522429,4,?,?,?,2
903,'2018/02/22 13:09:48:225',8,0.372336,0.506079,0.522295,4,?,?,?,2
904,'2018/02/22 13:09:48:225',8,0.372339,0.506072,0.522273,4,?,?,?,2
905,'2018/02/22 13:09:48:241',8,0.372326,0.506063,0.522304,4,?,?,?,2
906,'2018/02/22 13:09:48:263',8,0.372301,0.506073,0.522233,4,?,?,?,2
907,'2018/02/22 13:09:48:337',8,0.372302,0.506033,0.52225,4,?,?,?,2
908,'2018/02/22 13:09:48:394',8,0.372302,0.506033,0.52225,4,?,?,?,2
909,'2018/02/22 13:09:48:394',8,0.3723,0.50604,0.522272,4,?,?,?,2
910,'2018/02/22 13:09:48:395',8,0.372302,0.506033,0.52225,4,?,?,?,2
911,'2018/02/22 13:09:48:398',8,0.3723,0.50604,0.522272,4,?,?,?,2
912,'2018/02/22 13:09:48:428',8,0.372288,0.506064,0.522265,4,?,?,?,2
913,'2018/02/22 13:09:48:569',8,0.372291,0.506074,0.522282,4,?,?,?,2
914,'2018/02/22 13:09:48:569',8,0.372291,0.506074,0.522282,4,?,?,?,2
915,'2018/02/22 13:09:48:569',8,0.372291,0.506074,0.522282,4,?,?,?,2
916,'2018/02/22 13:09:48:569',8,0.372291,0.506074,0.522282,4,?,?,?,2
917,'2018/02/22 13:09:48:569',8,0.372291,0.506074,0.522282,4,?,?,?,2
918,'2018/02/22 13:09:48:569',8,0.372291,0.506074,0.522282,4,?,?,?,2
919,'2018/02/22 13:09:48:595',8,0.372291,0.50609,0.522204,4,?,?,?,2
920,'2018/02/22 13:09:48:743',8,0.372291,0.50609,0.522204,4,?,?,?,2
921,'2018/02/22 13:09:48:743',8,0.372289,0.506079,0.522187,4,?,?,?,2
922,'2018/02/22 13:09:48:743',8,0.372289,0.506079,0.522187,4,?,?,?,2
923,'2018/02/22 13:09:48:743',8,0.372289,0.506079,0.522187,4,?,?,?,2
924,'2018/02/22 13:09:48:743',8,0.372289,0.506079,0.522187,4,?,?,?,2
925,'2018/02/22 13:09:48:752',8,0.372282,0.506073,0.522214,4,?,?,?,2
926,'2018/02/22 13:09:48:920',8,0.372291,0.50609,0.522204,4,?,?,?,2
927,'2018/02/22 13:09:48:920',8,0.372291,0.50609,0.522204,4,?,?,?,2
928,'2018/02/22 13:09:48:921',8,0.372291,0.50609,0.522204,4,?,?,?,2
929,'2018/02/22 13:09:48:921',8,0.372293,0.506065,0.522143,4,?,?,?,2
930,'2018/02/22 13:09:48:921',8,0.372299,0.506078,0.522139,4,?,?,?,2
931,'2018/02/22 13:09:48:921',8,0.372282,0.506089,0.522136,4,?,?,?,2
932,'2018/02/22 13:09:48:943',8,0.372308,0.506077,0.52209,4,?,?,?,2
933,'2018/02/22 13:09:48:955',8,0.372306,0.506084,0.522112,4,?,?,?,2
934,'2018/02/22 13:09:49:097',8,0.372298,0.506061,0.5221,4,?,?,?,2
935,'2018/02/22 13:09:49:097',8,0.372298,0.506061,0.5221,4,?,?,?,2
936,'2018/02/22 13:09:49:097',8,0.372296,0.506068,0.522122,4,?,?,?,2
937,'2018/02/22 13:09:49:097',8,0.372298,0.506061,0.5221,4,?,?,?,2
938,'2018/02/22 13:09:49:098',8,0.372296,0.506068,0.522122,4,?,?,?,2
939,'2018/02/22 13:09:49:118',8,0.372301,0.506071,0.522117,4,?,?,?,2
940,'2018/02/22 13:09:49:273',8,0.372296,0.506068,0.522122,4,?,?,?,2
941,'2018/02/22 13:09:49:273',8,0.372296,0.506068,0.522122,4,?,?,?,2
942,'2018/02/22 13:09:49:273',8,0.372296,0.506068,0.522122,4,?,?,?,2
943,'2018/02/22 13:09:49:273',8,0.372296,0.506068,0.522122,4,?,?,?,2
944,'2018/02/22 13:09:49:273',8,0.372296,0.506068,0.522122,4,?,?,?,2
945,'2018/02/22 13:09:49:273',8,0.372296,0.506068,0.522122,4,?,?,?,2
946,'2018/02/22 13:09:49:406',8,0.372298,0.506061,0.5221,4,?,?,?,2
947,'2018/02/22 13:09:49:407',8,0.372298,0.506061,0.5221,4,?,?,?,2
948,'2018/02/22 13:09:49:407',8,0.372298,0.506061,0.5221,4,?,?,?,2
949,'2018/02/22 13:09:49:407',8,0.372298,0.506061,0.5221,4,?,?,?,2
950,'2018/02/22 13:09:49:407',8,0.372298,0.506061,0.5221,4,?,?,?,2
951,'2018/02/22 13:09:49:418',8,0.372298,0.506061,0.5221,4,?,?,?,2
952,'2018/02/22 13:09:49:444',8,0.372298,0.506061,0.5221,4,?,?,?,2
953,'2018/02/22 13:09:49:581',8,0.372298,0.506061,0.5221,4,?,?,?,2
954,'2018/02/22 13:09:49:582',8,0.372252,0.506003,0.521854,4,?,?,?,2
955,'2018/02/22 13:09:49:582',8,0.372252,0.506003,0.521854,4,?,?,?,2
956,'2018/02/22 13:09:49:582',8,0.372252,0.506003,0.521854,4,?,?,?,2
957,'2018/02/22 13:09:49:582',8,0.372252,0.506003,0.521854,4,?,?,?,2
958,'2018/02/22 13:09:49:613',8,0.372231,0.506026,0.521778,4,?,?,?,2
959,'2018/02/22 13:09:49:623',8,0.372231,0.506026,0.521778,4,?,?,?,2
960,'2018/02/22 13:09:49:756',8,0.372221,0.50601,0.521788,4,?,?,?,2
961,'2018/02/22 13:09:49:758',8,0.372221,0.50601,0.521788,4,?,?,?,2
962,'2018/02/22 13:09:49:760',8,0.372221,0.50601,0.521788,4,?,?,?,2
963,'2018/02/22 13:09:49:763',8,0.372231,0.506026,0.521778,4,?,?,?,2
964,'2018/02/22 13:09:49:772',8,0.372233,0.506019,0.521756,4,?,?,?,2
965,'2018/02/22 13:09:49:778',8,0.372229,0.506016,0.521761,4,?,?,?,2
966,'2018/02/22 13:09:49:931',8,0.372231,0.506009,0.521739,4,?,?,?,2
967,'2018/02/22 13:09:49:931',8,0.372302,0.50589,0.522034,4,?,?,?,2
968,'2018/02/22 13:09:49:932',8,0.372386,0.505943,0.52197,4,?,?,?,2
969,'2018/02/22 13:09:49:932',8,0.372422,0.505945,0.521798,4,?,?,?,2
970,'2018/02/22 13:09:49:932',8,0.372443,0.506124,0.52153,4,?,?,?,2
971,'2018/02/22 13:09:49:948',8,0.372468,0.506184,0.521312,4,?,?,?,2
972,'2018/02/22 13:09:50:294',8,0.372555,0.506287,0.520995,4,?,?,?,2
973,'2018/02/22 13:09:50:294',8,0.372555,0.506287,0.520995,4,?,?,?,2
974,'2018/02/22 13:09:50:294',8,0.372555,0.506287,0.520995,4,?,?,?,2
975,'2018/02/22 13:09:50:294',8,0.37255,0.506283,0.521,4,?,?,?,2
976,'2018/02/22 13:09:50:294',8,0.372552,0.506276,0.520978,4,?,?,?,2
977,'2018/02/22 13:09:50:294',8,0.372562,0.506293,0.520968,4,?,?,?,2
978,'2018/02/22 13:09:50:294',8,0.372564,0.506285,0.520947,4,?,?,?,2
979,'2018/02/22 13:09:50:294',8,0.372543,0.506309,0.520871,4,?,?,?,2
980,'2018/02/22 13:09:50:294',8,0.372538,0.506305,0.520876,4,?,?,?,2
981,'2018/02/22 13:09:50:294',8,0.37255,0.506282,0.520883,4,?,?,?,2
982,'2018/02/22 13:09:50:294',8,0.372559,0.506298,0.520874,4,?,?,?,2
983,'2018/02/22 13:09:50:294',8,0.372541,0.506298,0.520854,4,?,?,?,2
984,'2018/02/22 13:09:50:332',8,0.372571,0.506259,0.520959,4,?,?,?,2
985,'2018/02/22 13:09:50:332',8,0.372571,0.506259,0.520959,4,?,?,?,2
986,'2018/02/22 13:09:50:345',8,0.372571,0.506259,0.520959,4,?,?,?,2
987,'2018/02/22 13:09:50:418',8,0.372571,0.506259,0.520959,4,?,?,?,2
988,'2018/02/22 13:09:50:421',8,0.372592,0.506251,0.520957,4,?,?,?,2
989,'2018/02/22 13:09:50:422',8,0.372571,0.506241,0.52092,4,?,?,?,2
990,'2018/02/22 13:09:50:434',8,0.37259,0.506272,0.520785,4,?,?,?,2
991,'2018/02/22 13:09:50:465',8,0.372588,0.506279,0.520807,4,?,?,?,2
992,'2018/02/22 13:09:50:493',8,0.372588,0.506279,0.520807,4,?,?,?,2
993,'2018/02/22 13:09:50:505',8,0.372597,0.506296,0.520797,4,?,?,?,2
994,'2018/02/22 13:09:50:530',8,0.372597,0.506296,0.520797,4,?,?,?,2
995,'2018/02/22 13:09:50:557',8,0.372592,0.506267,0.520879,4,?,?,?,2
996,'2018/02/22 13:09:50:711',8,0.372588,0.506264,0.520884,4,?,?,?,2
997,'2018/02/22 13:09:50:712',8,0.372569,0.506264,0.520864,4,?,?,?,2
998,'2018/02/22 13:09:50:713',8,0.372558,0.506338,0.520857,4,?,?,?,2
999,'2018/02/22 13:09:50:714',8,0.372504,0.506259,0.520832,4,?,?,?,2
1000,'2018/02/22 13:09:50:716',8,0.372501,0.506249,0.520815,4,?,?,?,2
1001,'2018/02/22 13:09:50:716',8,0.372496,0.506188,0.520935,4,?,?,?,2
1002,'2018/02/22 13:09:50:744',8,0.372486,0.506171,0.520945,4,?,?,?,2
1003,'2018/02/22 13:09:50:789',8,0.372486,0.506171,0.520945,4,?,?,?,2
1004,'2018/02/22 13:09:50:790',8,0.372486,0.506171,0.520945,4,?,?,?,2
1005,'2018/02/22 13:09:50:925',8,0.372486,0.506171,0.520945,4,?,?,?,2
1006,'2018/02/22 13:09:50:928',8,0.372435,0.506267,0.520726,4,?,?,?,2
1007,'2018/02/22 13:09:50:930',8,0.372433,0.506323,0.520632,4,?,?,?,2
1008,'2018/02/22 13:09:50:932',8,0.37249,0.506304,0.520652,4,?,?,?,2
1009,'2018/02/22 13:09:50:932',8,0.372578,0.506294,0.520661,4,?,?,?,2
1010,'2018/02/22 13:09:50:939',8,0.372578,0.506294,0.520661,4,?,?,?,2
1011,'2018/02/22 13:09:50:966',8,0.372585,0.506301,0.520635,4,?,?,?,2
1012,'2018/02/22 13:09:51:005',8,0.372594,0.506251,0.520703,4,?,?,?,2
1013,'2018/02/22 13:09:51:144',8,0.372594,0.506251,0.520703,4,?,?,?,2
1014,'2018/02/22 13:09:51:144',8,0.372642,0.506281,0.520539,4,?,?,?,2
1015,'2018/02/22 13:09:51:145',8,0.37263,0.506304,0.520532,4,?,?,?,2
1016,'2018/02/22 13:09:51:145',8,0.37263,0.506304,0.520532,4,?,?,?,2
1017,'2018/02/22 13:09:51:145',8,0.372633,0.506297,0.52051,4,?,?,?,2
1018,'2018/02/22 13:09:51:145',8,0.372599,0.506294,0.520427,4,?,?,?,2
1019,'2018/02/22 13:09:51:168',8,0.372535,0.506306,0.520433,4,?,?,?,2
1020,'2018/02/22 13:09:51:224',8,0.372533,0.506313,0.520455,4,?,?,?,2
1021,'2018/02/22 13:09:51:231',8,0.372535,0.506306,0.520433,4,?,?,?,2
1022,'2018/02/22 13:09:51:263',8,0.372537,0.506284,0.520489,4,?,?,?,2
1023,'2018/02/22 13:09:51:298',8,0.372558,0.506261,0.520564,4,?,?,?,2
1024,'2018/02/22 13:09:51:301',8,0.372558,0.506261,0.520564,4,?,?,?,2
1025,'2018/02/22 13:09:51:444',8,0.372556,0.50625,0.520547,4,?,?,?,2
1026,'2018/02/22 13:09:51:446',8,0.372656,0.506219,0.520679,4,?,?,?,2
1027,'2018/02/22 13:09:51:447',8,0.372665,0.506235,0.52067,4,?,?,?,2
1028,'2018/02/22 13:09:51:447',8,0.372665,0.506235,0.52067,4,?,?,?,2
1029,'2018/02/22 13:09:51:447',8,0.372663,0.506225,0.520653,4,?,?,?,2
1030,'2018/02/22 13:09:51:465',8,0.372693,0.506201,0.52068,4,?,?,?,2
1031,'2018/02/22 13:09:51:615',8,0.372703,0.5062,0.520632,4,?,?,?,2
1032,'2018/02/22 13:09:51:615',8,0.372705,0.506193,0.52061,4,?,?,?,2
1033,'2018/02/22 13:09:51:616',8,0.372705,0.506193,0.52061,4,?,?,?,2
1034,'2018/02/22 13:09:51:616',8,0.372715,0.506209,0.5206,4,?,?,?,2
1035,'2018/02/22 13:09:51:616',8,0.372715,0.506209,0.5206,4,?,?,?,2
1036,'2018/02/22 13:09:51:616',8,0.37271,0.506206,0.520605,4,?,?,?,2
1037,'2018/02/22 13:09:51:641',8,0.37271,0.506206,0.520605,4,?,?,?,2
1038,'2018/02/22 13:09:51:783',8,0.372712,0.506199,0.520583,4,?,?,?,2
1039,'2018/02/22 13:09:51:784',8,0.372712,0.506199,0.520583,4,?,?,?,2
1040,'2018/02/22 13:09:51:784',8,0.372691,0.506206,0.520585,4,?,?,?,2
1041,'2018/02/22 13:09:51:784',8,0.372712,0.506199,0.520583,4,?,?,?,2
1042,'2018/02/22 13:09:51:784',8,0.372771,0.506158,0.520659,4,?,?,?,2
1043,'2018/02/22 13:09:51:797',8,0.372771,0.506158,0.520659,4,?,?,?,2
1044,'2018/02/22 13:09:51:818',8,0.372781,0.506174,0.52065,4,?,?,?,2
1045,'2018/02/22 13:09:51:872',8,0.372776,0.506171,0.520655,4,?,?,?,2
1046,'2018/02/22 13:09:51:872',8,0.372778,0.506164,0.520633,4,?,?,?,2
1047,'2018/02/22 13:09:51:896',8,0.372778,0.506164,0.520633,4,?,?,?,2
1048,'2018/02/22 13:09:51:965',8,0.372778,0.506164,0.520633,4,?,?,?,2
1049,'2018/02/22 13:09:51:967',8,0.372781,0.506157,0.520611,4,?,?,?,2
1050,'2018/02/22 13:09:52:093',8,0.37279,0.506173,0.520602,4,?,?,?,2
1051,'2018/02/22 13:09:52:093',8,0.37279,0.506173,0.520602,4,?,?,?,2
1052,'2018/02/22 13:09:52:093',8,0.37279,0.506173,0.520602,4,?,?,?,2
1053,'2018/02/22 13:09:52:093',8,0.37279,0.506173,0.520602,4,?,?,?,2
1054,'2018/02/22 13:09:52:093',8,0.372771,0.506173,0.520582,4,?,?,?,2
1055,'2018/02/22 13:09:52:102',8,0.372766,0.50617,0.520587,4,?,?,?,2
1056,'2018/02/22 13:09:52:127',8,0.372776,0.506186,0.520577,4,?,?,?,2
1057,'2018/02/22 13:09:57:894',9,0.418998,0.499366,0.558339,3,?,?,?,3
1058,'2018/02/22 13:09:57:933',9,0.41903,0.499304,0.558349,3,?,?,?,3
1059,'2018/02/22 13:09:57:942',9,0.419052,0.499273,0.558378,3,?,?,?,3
1060,'2018/02/22 13:09:57:966',9,0.419052,0.499273,0.558378,3,?,?,?,3
1061,'2018/02/22 13:09:57:992',9,0.419049,0.499277,0.558403,3,?,?,?,3
1062,'2018/02/22 13:09:58:019',9,0.419063,0.499289,0.558371,3,?,?,?,3
1063,'2018/02/22 13:09:58:049',9,0.419052,0.499273,0.558378,3,?,?,?,3
1064,'2018/02/22 13:09:58:078',9,0.419052,0.499273,0.558378,3,?,?,?,3
1065,'2018/02/22 13:09:58:104',9,0.4191,0.49927,0.558488,3,?,?,?,3
1066,'2018/02/22 13:09:58:124',9,0.419111,0.499286,0.558481,3,?,?,?,3
1067,'2018/02/22 13:09:58:149',9,0.419114,0.499282,0.558456,3,?,?,?,3
1068,'2018/02/22 13:09:58:180',9,0.419092,0.499201,0.558554,3,?,?,?,3
1069,'2018/02/22 13:09:58:214',9,0.419049,0.499094,0.558687,3,?,?,?,3
1070,'2018/02/22 13:09:58:247',9,0.419026,0.49903,0.55885,3,?,?,?,3
1071,'2018/02/22 13:09:58:252',9,0.419026,0.49903,0.55885,3,?,?,?,3
1072,'2018/02/22 13:09:58:281',9,0.419033,0.498999,0.55921,3,?,?,?,3
1073,'2018/02/22 13:09:58:311',9,0.419005,0.498943,0.559302,3,?,?,?,3
1074,'2018/02/22 13:09:58:347',9,0.418866,0.498849,0.559355,3,?,?,?,3
1075,'2018/02/22 13:09:58:356',9,0.418866,0.498849,0.559355,3,?,?,?,3
1076,'2018/02/22 13:09:58:382',9,0.418862,0.498833,0.559453,3,?,?,?,3
1077,'2018/02/22 13:09:58:415',9,0.41893,0.498848,0.559389,3,?,?,?,3
1078,'2018/02/22 13:09:58:448',9,0.41893,0.498848,0.559389,3,?,?,?,3
1079,'2018/02/22 13:09:58:460',9,0.41893,0.498848,0.559389,3,?,?,?,3
1080,'2018/02/22 13:09:58:486',9,0.418927,0.498845,0.559393,3,?,?,?,3
1081,'2018/02/22 13:09:58:512',9,0.418954,0.498862,0.559309,3,?,?,?,3
1082,'2018/02/22 13:09:58:548',9,0.418935,0.498839,0.559205,3,?,?,?,3
1083,'2018/02/22 13:09:58:577',9,0.418937,0.498835,0.55918,3,?,?,?,3
1084,'2018/02/22 13:09:58:590',9,0.418937,0.498835,0.55918,3,?,?,?,3
1085,'2018/02/22 13:09:58:616',9,0.418935,0.498839,0.559205,3,?,?,?,3
1086,'2018/02/22 13:09:58:645',9,0.418924,0.498905,0.559234,3,?,?,?,3
1087,'2018/02/22 13:09:58:680',9,0.418958,0.498896,0.559276,3,?,?,?,3
1088,'2018/02/22 13:09:58:691',9,0.418958,0.498896,0.559276,3,?,?,?,3
1089,'2018/02/22 13:09:58:719',9,0.418984,0.498868,0.559421,3,?,?,?,3
1090,'2018/02/22 13:09:58:748',9,0.418984,0.498868,0.559421,3,?,?,?,3
1091,'2018/02/22 13:09:58:769',9,0.418986,0.498864,0.559396,3,?,?,?,3
1092,'2018/02/22 13:09:58:795',9,0.418984,0.498868,0.559421,3,?,?,?,3
1093,'2018/02/22 13:09:58:820',9,0.418984,0.498868,0.559421,3,?,?,?,3
1094,'2018/02/22 13:09:58:845',9,0.418966,0.498935,0.559358,3,?,?,?,3
1095,'2018/02/22 13:09:58:871',9,0.418982,0.498936,0.559402,3,?,?,?,3
1096,'2018/02/22 13:09:58:898',9,0.418981,0.498954,0.559467,3,?,?,?,3
1097,'2018/02/22 13:09:58:932',9,0.418981,0.498954,0.559467,3,?,?,?,3
1098,'2018/02/22 13:09:58:949',9,0.419031,0.49894,0.559532,3,?,?,?,3
1099,'2018/02/22 13:09:58:975',9,0.419031,0.49894,0.559532,3,?,?,?,3
1100,'2018/02/22 13:09:59:003',9,0.419031,0.49894,0.559532,3,?,?,?,3
1101,'2018/02/22 13:09:59:024',9,0.419047,0.498942,0.559576,3,?,?,?,3
1102,'2018/02/22 13:09:59:050',9,0.419047,0.498942,0.559576,3,?,?,?,3
1103,'2018/02/22 13:09:59:076',9,0.419029,0.498951,0.559577,3,?,?,?,3
1104,'2018/02/22 13:09:59:102',9,0.419029,0.498951,0.559577,3,?,?,?,3
1105,'2018/02/22 13:09:59:128',9,0.419025,0.498973,0.559667,3,?,?,?,3
1106,'2018/02/22 13:09:59:154',9,0.419046,0.49896,0.559641,3,?,?,?,3
1107,'2018/02/22 13:09:59:180',9,0.419025,0.498973,0.559667,3,?,?,?,3
1108,'2018/02/22 13:09:59:217',9,0.419025,0.498973,0.559667,3,?,?,?,3
1109,'2018/02/22 13:09:59:233',9,0.419025,0.498973,0.559667,3,?,?,?,3
1110,'2018/02/22 13:09:59:259',9,0.419037,0.498989,0.559659,3,?,?,?,3
1111,'2018/02/22 13:09:59:285',9,0.419037,0.498989,0.559659,3,?,?,?,3
1112,'2018/02/22 13:09:59:311',9,0.419037,0.498989,0.559659,3,?,?,?,3
1113,'2018/02/22 13:09:59:337',9,0.419092,0.499024,0.559732,3,?,?,?,3
1114,'2018/02/22 13:09:59:361',9,0.419159,0.498993,0.559776,3,?,?,?,3
1115,'2018/02/22 13:09:59:397',9,0.419159,0.498993,0.559776,3,?,?,?,3
1116,'2018/02/22 13:09:59:412',9,0.419159,0.498993,0.559776,3,?,?,?,3
1117,'2018/02/22 13:09:59:438',9,0.419206,0.49899,0.559766,3,?,?,?,3
1118,'2018/02/22 13:09:59:464',9,0.419216,0.498992,0.559718,3,?,?,?,3
1119,'2018/02/22 13:09:59:498',9,0.419216,0.498992,0.559718,3,?,?,?,3
1120,'2018/02/22 13:09:59:516',9,0.419265,0.498978,0.559784,3,?,?,?,3
1121,'2018/02/22 13:09:59:542',9,0.419247,0.498988,0.559785,3,?,?,?,3
1122,'2018/02/22 13:09:59:567',9,0.419247,0.498988,0.559785,3,?,?,?,3
1123,'2018/02/22 13:09:59:596',9,0.419268,0.498974,0.559759,3,?,?,?,3
1124,'2018/02/22 13:09:59:619',9,0.419268,0.498974,0.559759,3,?,?,?,3
1125,'2018/02/22 13:09:59:644',9,0.419304,0.498986,0.559727,3,?,?,?,3
1126,'2018/02/22 13:09:59:670',9,0.419304,0.498986,0.559727,3,?,?,?,3
1127,'2018/02/22 13:09:59:696',9,0.419304,0.498986,0.559727,3,?,?,?,3
1128,'2018/02/22 13:09:59:722',9,0.419304,0.498986,0.559727,3,?,?,?,3
1129,'2018/02/22 13:09:59:750',9,0.419304,0.498986,0.559727,3,?,?,?,3
1130,'2018/02/22 13:09:59:773',9,0.419403,0.498901,0.559922,3,?,?,?,3
1131,'2018/02/22 13:09:59:799',9,0.419389,0.498914,0.559919,3,?,?,?,3
1132,'2018/02/22 13:09:59:828',9,0.419407,0.498904,0.559917,3,?,?,?,3
1133,'2018/02/22 13:09:59:864',9,0.419406,0.498897,0.559897,3,?,?,?,3
1134,'2018/02/22 13:09:59:898',9,0.419399,0.498923,0.559892,3,?,?,?,3
1135,'2018/02/22 13:09:59:902',9,0.419399,0.498923,0.559892,3,?,?,?,3
1136,'2018/02/22 13:09:59:928',9,0.419399,0.498923,0.559892,3,?,?,?,3
1137,'2018/02/22 13:09:59:953',9,0.419399,0.498923,0.559892,3,?,?,?,3
1138,'2018/02/22 13:09:59:979',9,0.419394,0.498938,0.559841,3,?,?,?,3
1139,'2018/02/22 13:10:00:005',9,0.419394,0.498931,0.55982,3,?,?,?,3
1140,'2018/02/22 13:10:00:031',9,0.419394,0.498938,0.559841,3,?,?,?,3
1141,'2018/02/22 13:10:00:061',9,0.419406,0.498954,0.559834,3,?,?,?,3
1142,'2018/02/22 13:10:00:096',9,0.419421,0.498948,0.559857,3,?,?,?,3
1143,'2018/02/22 13:10:00:108',9,0.419421,0.498948,0.559857,3,?,?,?,3
1144,'2018/02/22 13:10:00:134',9,0.419481,0.498886,0.559838,3,?,?,?,3
1145,'2018/02/22 13:10:00:163',9,0.419481,0.498886,0.559838,3,?,?,?,3
1146,'2018/02/22 13:10:00:186',9,0.419481,0.498886,0.559838,3,?,?,?,3
1147,'2018/02/22 13:10:00:211',9,0.419474,0.498912,0.559832,3,?,?,?,3
1148,'2018/02/22 13:10:00:233',9,0.419471,0.498909,0.559837,3,?,?,?,3
1149,'2018/02/22 13:10:00:264',9,0.419471,0.498909,0.559837,3,?,?,?,3
1150,'2018/02/22 13:10:00:285',9,0.419471,0.498909,0.559837,3,?,?,?,3
1151,'2018/02/22 13:10:00:309',9,0.419471,0.498909,0.559837,3,?,?,?,3
1152,'2018/02/22 13:10:00:337',9,0.419474,0.498912,0.559832,3,?,?,?,3
1153,'2018/02/22 13:10:00:362',9,0.419471,0.498909,0.559837,3,?,?,?,3
1154,'2018/02/22 13:10:00:386',9,0.41948,0.498936,0.559874,3,?,?,?,3
1155,'2018/02/22 13:10:00:418',9,0.419483,0.498932,0.55985,3,?,?,?,3
1156,'2018/02/22 13:10:00:445',9,0.419483,0.498932,0.55985,3,?,?,?,3
1157,'2018/02/22 13:10:00:464',9,0.419483,0.498932,0.55985,3,?,?,?,3
1158,'2018/02/22 13:10:00:491',9,0.419483,0.498932,0.55985,3,?,?,?,3
1159,'2018/02/22 13:10:00:518',9,0.419483,0.498932,0.55985,3,?,?,?,3
1160,'2018/02/22 13:10:00:543',9,0.419495,0.498948,0.559843,3,?,?,?,3
1161,'2018/02/22 13:10:00:568',9,0.419495,0.498948,0.559843,3,?,?,?,3
1162,'2018/02/22 13:10:00:595',9,0.419477,0.498958,0.559844,3,?,?,?,3
1163,'2018/02/22 13:10:00:620',9,0.419477,0.498958,0.559844,3,?,?,?,3
1164,'2018/02/22 13:10:00:646',9,0.419477,0.498958,0.559844,3,?,?,?,3
1165,'2018/02/22 13:10:00:671',9,0.419485,0.498978,0.559861,3,?,?,?,3
1166,'2018/02/22 13:10:00:697',9,0.419505,0.498982,0.559901,3,?,?,?,3
1167,'2018/02/22 13:10:00:726',9,0.419505,0.498982,0.559901,3,?,?,?,3
1168,'2018/02/22 13:10:00:749',9,0.419505,0.498982,0.559901,3,?,?,?,3
1169,'2018/02/22 13:10:00:776',9,0.419525,0.499037,0.559976,3,?,?,?,3
1170,'2018/02/22 13:10:00:802',9,0.419522,0.499041,0.560001,3,?,?,?,3
1171,'2018/02/22 13:10:00:827',9,0.419522,0.499041,0.560001,3,?,?,?,3
1172,'2018/02/22 13:10:00:854',9,0.419529,0.499022,0.560027,3,?,?,?,3
1173,'2018/02/22 13:10:01:010',9,0.419529,0.499022,0.560027,3,?,?,?,3
1174,'2018/02/22 13:10:01:010',9,0.419541,0.499038,0.56002,3,?,?,?,3
1175,'2018/02/22 13:10:01:010',9,0.419541,0.499038,0.56002,3,?,?,?,3
1176,'2018/02/22 13:10:01:010',9,0.419538,0.499042,0.559924,3,?,?,?,3
1177,'2018/02/22 13:10:01:010',9,0.419538,0.499042,0.559924,3,?,?,?,3
1178,'2018/02/22 13:10:01:010',9,0.419529,0.499071,0.559943,3,?,?,?,3
1179,'2018/02/22 13:10:01:033',9,0.419529,0.499071,0.559943,3,?,?,?,3
1180,'2018/02/22 13:10:01:097',9,0.419529,0.499071,0.559943,3,?,?,?,3
1181,'2018/02/22 13:10:01:097',9,0.419528,0.499064,0.559923,3,?,?,?,3
1182,'2018/02/22 13:10:01:252',9,0.41954,0.499088,0.559936,3,?,?,?,3
1183,'2018/02/22 13:10:01:252',9,0.41954,0.499088,0.559936,3,?,?,?,3
1184,'2018/02/22 13:10:01:252',9,0.419522,0.499097,0.559937,3,?,?,?,3
1185,'2018/02/22 13:10:01:252',9,0.419522,0.499097,0.559937,3,?,?,?,3
1186,'2018/02/22 13:10:01:252',9,0.419521,0.49909,0.559917,3,?,?,?,3
1187,'2018/02/22 13:10:01:252',9,0.419521,0.49909,0.559917,3,?,?,?,3
1188,'2018/02/22 13:10:01:264',9,0.419533,0.499106,0.55991,3,?,?,?,3
1189,'2018/02/22 13:10:01:289',9,0.419533,0.499106,0.55991,3,?,?,?,3
1190,'2018/02/22 13:10:01:344',9,0.419533,0.499106,0.55991,3,?,?,?,3
1191,'2018/02/22 13:10:01:344',9,0.419544,0.499122,0.559902,3,?,?,?,3
1192,'2018/02/22 13:10:01:501',9,0.419526,0.499132,0.559904,3,?,?,?,3
1193,'2018/02/22 13:10:01:501',9,0.419526,0.499132,0.559904,3,?,?,?,3
1194,'2018/02/22 13:10:01:501',9,0.419526,0.499132,0.559904,3,?,?,?,3
1195,'2018/02/22 13:10:01:501',9,0.419538,0.499148,0.559897,3,?,?,?,3
1196,'2018/02/22 13:10:01:501',9,0.419538,0.499148,0.559897,3,?,?,?,3
1197,'2018/02/22 13:10:01:501',9,0.419531,0.499174,0.559891,3,?,?,?,3
1198,'2018/02/22 13:10:01:517',9,0.419531,0.499174,0.559891,3,?,?,?,3
1199,'2018/02/22 13:10:01:544',9,0.419531,0.499174,0.559891,3,?,?,?,3
1200,'2018/02/22 13:10:01:590',9,0.419531,0.499174,0.559891,3,?,?,?,3
